title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
Beyond Good And Evil,Nietzsche,nietzsche,"But we, who are neither Jesuits, nor democrats, nor even sufficiently Germans, we and free, free spirits we have it still, all the distress of spirit and all the tension of its bow!","but we, who are neither jesuits, nor democrats, nor even sufficiently germans, we and free, free spirits we have it still, all the distress of spirit and all the tension of its bow!",1886,2003,181,"['but', 'we', 'who', 'are', 'neither', 'jesuits', 'nor', 'democrats', 'nor', 'even', 'sufficiently', 'germans', 'we', 'and', 'free', 'free', 'spirits', 'we', 'have', 'it', 'still', 'all', 'the', 'distress', 'of', 'spirit', 'and', 'all', 'the', 'tension', 'of', 'its', 'bow']"," but -PRON- , who be neither Jesuits , nor democrats , nor even sufficiently Germans , -PRON- and free , free spirit -PRON- have -PRON- still , all the distress of spirit and all the tension of -PRON- bow !"
Beyond Good And Evil,Nietzsche,nietzsche,"And perhaps also the arrow, the duty, and, who knows?.","and perhaps also the arrow, the duty, and, who knows?.",1886,2003,54,"['and', 'perhaps', 'also', 'the', 'arrow', 'the', 'duty', 'and', 'who', 'knows']"," and perhaps also the arrow , the duty , and , who know ? ."
Beyond Good And Evil,Nietzsche,nietzsche,"Sils Maria Upper Engadine, .","sils maria upper engadine, .",1886,2003,28,"['sils', 'maria', 'upper', 'engadine']"," Sils Maria Upper Engadine , ."
Ecce Homo,Nietzsche,nietzsche," As it is my intention within a very short time to confront my fellow men with the very greatest demand that has ever yet been made upon them, it seems to me above all necessary to declare here who and what I am."," as it is my intention within a very short time to confront my fellow men with the very greatest demand that has ever yet been made upon them, it seems to me above all necessary to declare here who and what i am.",1888,2016,212,"['as', 'it', 'is', 'my', 'intention', 'within', 'very', 'short', 'time', 'to', 'confront', 'my', 'fellow', 'men', 'with', 'the', 'very', 'greatest', 'demand', 'that', 'has', 'ever', 'yet', 'been', 'made', 'upon', 'them', 'it', 'seems', 'to', 'me', 'above', 'all', 'necessary', 'to', 'declare', 'here', 'who', 'and', 'what', 'am']","   as -PRON- be -PRON- intention within a very short time to confront -PRON- fellow man with the very great demand that have ever yet be make upon -PRON- , -PRON- seem to -PRON- above all necessary to declare here who and what -PRON- be ."
Ecce Homo,Nietzsche,nietzsche,"As a matter of fact, this ought to be pretty well known already, for I have not held my tongue about myself.","as a matter of fact, this ought to be pretty well known already, for i have not held my tongue about myself.",1888,2016,108,"['as', 'matter', 'of', 'fact', 'this', 'ought', 'to', 'be', 'pretty', 'well', 'known', 'already', 'for', 'have', 'not', 'held', 'my', 'tongue', 'about', 'myself']"," as a matter of fact , this ought to be pretty well know already , for -PRON- have not hold -PRON- tongue about -PRON- ."
Ecce Homo,Nietzsche,nietzsche,"But the disparity which obtains between the greatness of my task and the smallness of my contemporaries, is revealed by the fact that people have neither heard me nor yet seen me.","but the disparity which obtains between the greatness of my task and the smallness of my contemporaries, is revealed by the fact that people have neither heard me nor yet seen me.",1888,2016,179,"['but', 'the', 'disparity', 'which', 'obtains', 'between', 'the', 'greatness', 'of', 'my', 'task', 'and', 'the', 'smallness', 'of', 'my', 'contemporaries', 'is', 'revealed', 'by', 'the', 'fact', 'that', 'people', 'have', 'neither', 'heard', 'me', 'nor', 'yet', 'seen', 'me']"," but the disparity which obtain between the greatness of -PRON- task and the smallness of -PRON- contemporary , be reveal by the fact that people have neither hear -PRON- nor yet see -PRON- ."
Ecce Homo,Nietzsche,nietzsche,"I live on my own self made credit, and it is probably only a prejudice to suppose that I am alive at all.","i live on my own self made credit, and it is probably only a prejudice to suppose that i am alive at all.",1888,2016,105,"['live', 'on', 'my', 'own', 'self', 'made', 'credit', 'and', 'it', 'is', 'probably', 'only', 'prejudice', 'to', 'suppose', 'that', 'am', 'alive', 'at', 'all']"," -PRON- live on -PRON- own self make credit , and -PRON- be probably only a prejudice to suppose that -PRON- be alive at all ."
Ecce Homo,Nietzsche,nietzsche,I do but require to speak to any one of the scholars who come to the Ober Engadine in the summer in order to convince myself that I am not alive.,i do but require to speak to any one of the scholars who come to the ober engadine in the summer in order to convince myself that i am not alive.,1888,2016,145,"['do', 'but', 'require', 'to', 'speak', 'to', 'any', 'one', 'of', 'the', 'scholars', 'who', 'come', 'to', 'the', 'ober', 'engadine', 'in', 'the', 'summer', 'in', 'order', 'to', 'convince', 'myself', 'that', 'am', 'not', 'alive']", -PRON- do but require to speak to any one of the scholar who come to the Ober Engadine in the summer in order to convince -PRON- that -PRON- be not alive .
Ecce Homo,Nietzsche,nietzsche,"Under these circumstances, it is a duty and one against which my customary reserve, and to a still greater degree the pride of my instincts, rebel to say: Listen!","under these circumstances, it is a duty and one against which my customary reserve, and to a still greater degree the pride of my instincts, rebel to say: listen!",1888,2016,162,"['under', 'these', 'circumstances', 'it', 'is', 'duty', 'and', 'one', 'against', 'which', 'my', 'customary', 'reserve', 'and', 'to', 'still', 'greater', 'degree', 'the', 'pride', 'of', 'my', 'instincts', 'rebel', 'to', 'say', 'listen']"," under these circumstance , -PRON- be a duty and one against which -PRON- customary reserve , and to a still great degree the pride of -PRON- instinct , rebel to say : listen !"
Ecce Homo,Nietzsche,nietzsche,for I am such and such a person.,for i am such and such a person.,1888,2016,32,"['for', 'am', 'such', 'and', 'such', 'person']", for -PRON- be such and such a person .
Ecce Homo,Nietzsche,nietzsche,For Heaven's sake do not confound me with any one else!,for heaven's sake do not confound me with any one else!,1888,2016,55,"['for', 'heaven', 'sake', 'do', 'not', 'confound', 'me', 'with', 'any', 'one', 'else']", for Heaven 's sake do not confound -PRON- with any one else !
Ecce Homo,Nietzsche,nietzsche,"I am, for instance, in no wise a bogey man, or moral monster.","i am, for instance, in no wise a bogey man, or moral monster.",1888,2016,61,"['am', 'for', 'instance', 'in', 'no', 'wise', 'bogey', 'man', 'or', 'moral', 'monster']"," -PRON- be , for instance , in no wise a bogey man , or moral monster ."
Ecce Homo,Nietzsche,nietzsche,"On the contrary, I am the very opposite in nature to the kind of man that has been honoured hitherto as virtuous.","on the contrary, i am the very opposite in nature to the kind of man that has been honoured hitherto as virtuous.",1888,2016,113,"['on', 'the', 'contrary', 'am', 'the', 'very', 'opposite', 'in', 'nature', 'to', 'the', 'kind', 'of', 'man', 'that', 'has', 'been', 'honoured', 'hitherto', 'as', 'virtuous']"," on the contrary , -PRON- be the very opposite in nature to the kind of man that have be honour hitherto as virtuous ."
Ecce Homo,Nietzsche,nietzsche,"Between ourselves, it seems to me that this is precisely a matter on which I may feel proud.","between ourselves, it seems to me that this is precisely a matter on which i may feel proud.",1888,2016,92,"['between', 'ourselves', 'it', 'seems', 'to', 'me', 'that', 'this', 'is', 'precisely', 'matter', 'on', 'which', 'may', 'feel', 'proud']"," between -PRON- , -PRON- seem to -PRON- that this be precisely a matter on which -PRON- may feel proud ."
Ecce Homo,Nietzsche,nietzsche,"I am a disciple of the philosopher Dionysus, and I would prefer to be even a satyr than a saint.","i am a disciple of the philosopher dionysus, and i would prefer to be even a satyr than a saint.",1888,2016,96,"['am', 'disciple', 'of', 'the', 'philosopher', 'dionysus', 'and', 'would', 'prefer', 'to', 'be', 'even', 'satyr', 'than', 'saint']"," -PRON- be a disciple of the philosopher Dionysus , and -PRON- would prefer to be even a satyr than a saint ."
Ecce Homo,Nietzsche,nietzsche,But just read this book!,but just read this book!,1888,2016,24,"['but', 'just', 'read', 'this', 'book']", but just read this book !
Ecce Homo,Nietzsche,nietzsche,Maybe I have here succeeded in expressing this contrast in a cheerful and at the same time sympathetic manner,maybe i have here succeeded in expressing this contrast in a cheerful and at the same time sympathetic manner,1888,2016,109,"['maybe', 'have', 'here', 'succeeded', 'in', 'expressing', 'this', 'contrast', 'in', 'cheerful', 'and', 'at', 'the', 'same', 'time', 'sympathetic', 'manner']", maybe -PRON- have here succeed in express this contrast in a cheerful and at the same time sympathetic manner
Ecce Homo,Nietzsche,nietzsche,maybe this is the only purpose of the present work.,maybe this is the only purpose of the present work.,1888,2016,51,"['maybe', 'this', 'is', 'the', 'only', 'purpose', 'of', 'the', 'present', 'work']", maybe this be the only purpose of the present work .
Ecce Homo,Nietzsche,nietzsche,The very last thing I should promise to accomplish would be to improve mankind.,the very last thing i should promise to accomplish would be to improve mankind.,1888,2016,79,"['the', 'very', 'last', 'thing', 'should', 'promise', 'to', 'accomplish', 'would', 'be', 'to', 'improve', 'mankind']", the very last thing -PRON- should promise to accomplish would be to improve mankind .
Ecce Homo,Nietzsche,nietzsche,I do not set up any new idols; may old idols only learn what it costs to have legs of clay.,i do not set up any new idols; may old idols only learn what it costs to have legs of clay.,1888,2016,91,"['do', 'not', 'set', 'up', 'any', 'new', 'idols', 'may', 'old', 'idols', 'only', 'learn', 'what', 'it', 'costs', 'to', 'have', 'legs', 'of', 'clay']", -PRON- do not set up any new idol ; may old idol only learn what -PRON- cost to have leg of clay .
Ecce Homo,Nietzsche,nietzsche,To overthrow idols (idols is the name I give to all ideals),to overthrow idols (idols is the name i give to all ideals),1888,2016,59,"['to', 'overthrow', 'idols', 'idols', 'is', 'the', 'name', 'give', 'to', 'all', 'ideals']", to overthrow idol ( idol be the name -PRON- give to all ideal )
Ecce Homo,Nietzsche,nietzsche,is much more like my business.,is much more like my business.,1888,2016,30,"['is', 'much', 'more', 'like', 'my', 'business']", be much more like -PRON- business .
Ecce Homo,Nietzsche,nietzsche,"In proportion as an ideal world has been falsely assumed, reality has been robbed of its value, its meaning, and its truthfulness.","in proportion as an ideal world has been falsely assumed, reality has been robbed of its value, its meaning, and its truthfulness.",1888,2016,130,"['in', 'proportion', 'as', 'an', 'ideal', 'world', 'has', 'been', 'falsely', 'assumed', 'reality', 'has', 'been', 'robbed', 'of', 'its', 'value', 'its', 'meaning', 'and', 'its', 'truthfulness']"," in proportion as an ideal world have be falsely assume , reality have be rob of -PRON- value , -PRON- meaning , and -PRON- truthfulness ."
Ecce Homo,Nietzsche,nietzsche,"The true world and the apparent world in plain English, the fictitious world and reality.","the true world and the apparent world in plain english, the fictitious world and reality.",1888,2016,89,"['the', 'true', 'world', 'and', 'the', 'apparent', 'world', 'in', 'plain', 'english', 'the', 'fictitious', 'world', 'and', 'reality']"," the true world and the apparent world in plain English , the fictitious world and reality ."
